18.5468623 ,73.8181265
18.5469041 ,73.8179717
18.5470525 ,73.8172263
18.5470693 ,73.8171409
18.5471004 ,73.8169873
18.5472066 ,73.8165346
18.547351 ,73.8161621
18.5479216 ,73.8146868
18.5480503 ,73.8143842
18.5481119 ,73.8142395
18.5484994 ,73.8133886
18.5485958 ,73.8131783
18.5487139 ,73.8129279
18.5488675 ,73.8125372
18.549173 ,73.8117152
18.5493569 ,73.8112717
18.5495267 ,73.8108667
18.5499494 ,73.80965
18.5499898 ,73.8095259
****************************************************
18.5685199 ,73.8114518
18.5687211 ,73.811412
18.5689042 ,73.8113028
18.5690172 ,73.8111565
18.5690955 ,73.8109745
18.5691808 ,73.8107391
18.5692939 ,73.8102627
18.5692922 ,73.8099985
18.5694307 ,73.8093563
18.5694965 ,73.8092004
18.5696047 ,73.8090862
18.5697832 ,73.8089566
18.570479 ,73.8084845
****************************************************
18.5602356 ,73.814936
18.560281 ,73.8148976
18.5603438 ,73.8148489
18.5604514 ,73.8147655
18.5612182 ,73.8141788
18.5612799 ,73.8141316
18.5615725 ,73.8139437
18.5616884 ,73.8138811
****************************************************
18.5617214 ,73.8139615
18.5616177 ,73.8140249
18.5613327 ,73.8142094
18.5612734 ,73.8142555
18.560784 ,73.8146357
18.56051 ,73.8148494
18.5604021 ,73.814933
18.5603397 ,73.8149814
18.560294 ,73.815018
****************************************************
18.5500876 ,73.8094698
18.5500598 ,73.8095508
18.5500169 ,73.8096761
18.5498085 ,73.8102816
18.5495934 ,73.8108951
18.5494227 ,73.8113022
18.5492394 ,73.8117443
18.5490652 ,73.812214
18.5489342 ,73.8125655
18.5487793 ,73.8129594
18.5486603 ,73.8132116
18.548177 ,73.8142715
18.5481147 ,73.814418
18.5479876 ,73.8147166
18.547944 ,73.8148295
18.5474175 ,73.8161907
18.5473049 ,73.8164837
18.5472751 ,73.8165582
18.5471704 ,73.8170042
18.547141 ,73.817152
18.5471252 ,73.8172368
18.5469906 ,73.8179185
18.5469739 ,73.8179899
18.546931 ,73.8181491
18.5468007 ,73.8185541
18.5467764 ,73.8186296
18.5467196 ,73.8187775
18.5462899 ,73.8197847
18.5461503 ,73.8201504
18.5460874 ,73.8203153
18.5459492 ,73.8206722
18.5457685 ,73.8211722
18.5456544 ,73.8215355
18.5454882 ,73.8221115
18.5453743 ,73.8224534
18.545289 ,73.8226866
18.5452214 ,73.822807
18.5450939 ,73.8230119
18.5438516 ,73.824758
